1559.17,705.02,0.95,1569.62,716.68,0.98,1558.93,716.34,0.11,1614.18,715.84,0.98,1588.2,715.48,0.15,1648.19,638.54,0.97,1607.15,638.66,0.92,1647.07,523.42,0.96,1604.03,525.34,0.77,1609.29,432.53,0.94,1587.43,440.99,0.75,1677.57,451.41,0.98,1643.03,454.85,0.97,1597.77,327.37,0.96,1575.15,331.76,0.94,1643.98,185.21,0.84,1627.8,193.86,0.79
1554.81,719.09,0.96,1565.62,730.63,0.98,1554.81,730.59,0.13,1610.14,729.3,0.99,1582.87,730.99,0.16,1644.05,654.87,0.97,1602.4,655.49,0.92,1643.8,539.03,0.96,1597.38,540.88,0.77,1605.6,445.03,0.93,1581.02,456.54,0.74,1667.94,462.07,0.98,1630.52,465.05,0.97,1599.88,329.42,0.97,1570.88,334.75,0.95,1648.14,189.64,0.88,1627.4,199.96,0.85
1552.71,732.68,0.92,1562.52,744.24,0.97,1553.15,743.19,0.06,1606.5,741.95,0.99,1587.41,741.5,0.11,1636.27,670.14,0.96,1607.79,669.49,0.83,1637.58,555.03,0.95,1601.18,554.92,0.48,1599.14,467.63,0.91,1579.33,471.99,0.45,1652.9,468.14,0.97,1631.28,471.06,0.94,1591.54,331.57,0.96,1593.24,333.98,0.92,1644.81,184.33,0.84,1644.74,191.43,0.77
1543.86,749.7,0.93,1553.67,761.98,0.97,1544.27,761.21,0.08,1598.67,760.5,0.99,1578.09,759.78,0.11,1625.42,688.14,0.96,1596.74,687.16,0.81,1621.67,567.67,0.94,1586.77,569.69,0.44,1582.89,481.5,0.9,1563.32,488.3,0.4,1639.62,483.18,0.97,1615.33,485.31,0.93,1593.98,344.45,0.96,1574.92,347.99,0.9,1643.17,192.18,0.83,1642.39,208.28,0.75
1538.51,755.28,0.87,1548.76,767.17,0.94,1538.79,766.93,0.06,1593.23,765.69,0.98,1574.65,766.55,0.1,1617.46,693.83,0.96,1596.03,693.25,0.74,1612.61,574.24,0.94,1584.42,573.48,0.31,1575.36,491.12,0.89,1555.82,491.35,0.29,1629.27,485.89,0.97,1618.11,488.93,0.92,1576.34,349.46,0.96,1598.92,347.65,0.89,1633.65,202.26,0.84,1637.99,206.67,0.74
1528.29,759.47,0.92,1537.2,771.3,0.95,1527.87,770.5,0.07,1580.47,771.6,0.98,1563.15,769.25,0.09,1605.73,697.99,0.95,1579.54,696.44,0.72,1602.19,582.76,0.94,1569.77,580.16,0.29,1565.88,491.34,0.9,1541.98,495.86,0.28,1609.01,491.34,0.97,1594.74,493.24,0.93,1560.36,357.67,0.97,1573.94,354.62,0.93,1611.38,207.17,0.9,1622.41,214.34,0.83
1521.46,758.73,0.93,1530.2,770.37,0.95,1520.52,769.86,0.07,1573.42,772.0,0.98,1552.47,768.49,0.12,1600.57,696.53,0.96,1565.45,694.05,0.85,1602.63,583.41,0.95,1555.58,576.15,0.56,1561.1,490.25,0.93,1530.79,490.03,0.53,1602.66,490.35,0.98,1577.3,491.84,0.96,1553.73,359.85,0.97,1549.16,355.57,0.94,1618.27,208.27,0.89,1584.06,211.58,0.84
1512.02,755.31,0.96,1521.81,767.13,0.98,1510.41,767.13,0.15,1566.47,770.14,0.98,1538.15,768.97,0.13,1590.5,693.42,0.97,1557.56,691.15,0.84,1602.43,588.83,0.96,1546.76,576.04,0.5,1562.62,500.93,0.93,1522.75,486.82,0.47,1586.06,490.94,0.98,1585.21,491.92,0.96,1518.24,359.66,0.97,1607.97,347.33,0.94,1531.99,209.38,0.87,1643.91,205.9,0.8
1504.94,753.58,0.95,1514.04,765.58,0.97,1503.77,765.26,0.08,1557.11,768.52,0.98,1539.21,766.52,0.11,1582.65,692.36,0.96,1556.21,691.47,0.81,1593.66,584.87,0.95,1550.3,577.19,0.39,1559.38,494.91,0.91,1525.81,490.1,0.35,1580.01,487.22,0.98,1584.9,489.31,0.96,1507.26,360.22,0.98,1610.56,345.23,0.95,1502.95,207.04,0.91,1641.93,201.55,0.85
1493.51,752.74,0.97,1502.05,766.68,0.98,1491.95,766.17,0.17,1540.91,765.59,1.0,1525.4,763.96,0.04,1574.66,691.69,0.98,1546.42,692.23,0.89,1585.94,580.22,0.97,1533.74,584.78,0.31,1555.38,483.89,0.95,1502.89,495.17,0.29,1571.42,482.59,0.99,1576.27,485.13,0.97,1494.54,354.41,0.99,1599.99,348.98,0.97,1469.54,204.61,0.96,1643.29,209.96,0.91
1479.13,747.62,0.98,1488.22,761.86,0.99,1478.47,761.48,0.14,1530.11,761.75,1.0,1515.07,762.37,0.04,1565.52,687.9,0.99,1533.54,690.52,0.9,1576.52,571.5,0.98,1523.82,579.98,0.33,1552.62,474.46,0.95,1493.49,487.69,0.3,1562.97,477.14,0.99,1564.81,480.55,0.97,1484.29,351.23,0.99,1594.44,343.41,0.97,1450.59,206.12,0.96,1639.76,209.07,0.91
1471.26,740.11,0.96,1479.84,752.9,0.97,1468.53,752.55,0.08,1522.54,758.62,0.98,1503.4,758.98,0.13,1552.98,684.12,0.97,1522.97,684.51,0.84,1568.22,565.73,0.95,1524.74,562.64,0.46,1552.44,467.79,0.92,1508.49,473.29,0.4,1542.33,470.12,0.98,1547.71,474.1,0.96,1468.15,344.23,0.98,1588.82,337.95,0.96,1417.55,206.22,0.93,1636.94,202.96,0.88
1456.66,740.66,0.95,1465.76,753.08,0.96,1455.37,752.96,0.04,1509.04,755.39,0.98,1493.29,757.54,0.12,1540.19,681.92,0.97,1511.55,682.57,0.83,1560.99,561.45,0.96,1512.15,558.82,0.44,1549.06,449.89,0.92,1487.96,465.82,0.38,1524.15,468.56,0.98,1527.82,471.87,0.96,1456.6,342.01,0.98,1578.41,337.5,0.96,1393.09,206.69,0.92,1636.76,203.44,0.88
1444.16,735.47,0.98,1451.04,749.57,0.99,1442.93,749.32,0.11,1491.93,751.16,1.0,1482.56,754.19,0.05,1527.37,681.77,0.99,1502.9,685.23,0.92,1552.41,567.91,0.98,1499.4,573.28,0.4,1546.33,468.93,0.96,1465.78,477.3,0.35,1511.32,464.27,0.99,1521.02,468.53,0.98,1441.51,342.15,0.99,1570.9,340.98,0.98,1375.34,205.15,0.96,1633.72,212.13,0.92
1430.04,734.14,0.98,1437.23,748.18,0.99,1429.22,747.92,0.13,1478.41,749.95,1.0,1466.51,751.41,0.05,1511.32,678.89,0.99,1485.0,682.21,0.93,1539.87,562.29,0.98,1478.43,570.31,0.41,1540.38,466.0,0.96,1444.78,477.67,0.35,1495.18,462.87,0.99,1501.79,467.6,0.98,1426.56,340.62,0.99,1556.26,341.26,0.98,1370.57,199.7,0.96,1627.37,212.09,0.91
1413.42,735.11,0.98,1422.3,748.38,0.98,1410.86,747.79,0.09,1465.03,752.21,0.99,1446.45,752.85,0.15,1493.71,680.66,0.97,1470.45,683.08,0.84,1523.75,570.15,0.96,1483.34,563.56,0.48,1527.2,467.83,0.93,1472.71,474.73,0.44,1476.82,463.66,0.98,1483.8,468.07,0.96,1407.45,336.42,0.98,1548.05,336.83,0.96,1361.73,196.24,0.92,1626.24,211.56,0.88
1397.79,736.08,0.98,1406.42,749.42,0.99,1395.15,748.39,0.1,1448.71,752.96,0.99,1432.84,751.97,0.15,1476.71,679.85,0.97,1456.21,681.75,0.84,1504.67,569.67,0.96,1467.47,560.91,0.46,1509.12,460.87,0.92,1454.78,465.09,0.41,1457.8,463.88,0.98,1468.36,467.91,0.96,1394.38,333.4,0.98,1532.64,335.49,0.96,1351.34,193.75,0.92,1613.13,215.62,0.88
1380.42,737.75,0.98,1389.36,750.96,0.99,1378.27,750.36,0.12,1431.86,754.37,0.99,1414.8,754.52,0.14,1459.18,682.69,0.97,1436.06,684.73,0.82,1485.53,568.45,0.96,1442.79,564.0,0.42,1492.56,465.21,0.92,1425.74,472.34,0.38,1439.93,466.43,0.98,1441.38,470.25,0.96,1380.56,334.24,0.98,1504.38,338.07,0.96,1347.39,192.16,0.93,1599.1,221.4,0.88
1362.82,742.51,0.98,1372.43,755.66,0.99,1360.9,754.74,0.18,1415.01,757.48,0.99,1393.81,757.12,0.13,1442.34,685.66,0.97,1418.0,686.74,0.82,1468.83,568.04,0.96,1422.55,564.64,0.42,1470.14,462.91,0.92,1406.1,470.47,0.38,1419.31,465.91,0.98,1416.94,469.67,0.95,1364.43,333.81,0.98,1468.22,338.29,0.96,1342.3,189.02,0.93,1575.18,232.59,0.88
1343.74,743.78,0.98,1353.12,757.94,0.99,1342.03,757.19,0.32,1394.11,758.0,1.0,1376.13,760.05,0.04,1423.39,684.45,0.99,1400.55,687.74,0.91,1444.14,565.62,0.98,1400.65,575.29,0.34,1445.98,470.73,0.95,1372.36,487.07,0.29,1398.92,467.58,0.99,1399.99,470.47,0.97,1357.19,332.48,0.99,1437.49,342.17,0.97,1346.97,190.15,0.96,1544.74,241.79,0.91
1327.41,744.16,0.98,1337.36,757.32,0.99,1325.01,756.8,0.22,1380.55,759.64,0.99,1358.0,759.72,0.13,1404.93,687.12,0.97,1384.13,689.42,0.8,1420.29,562.2,0.94,1386.34,564.27,0.35,1414.74,462.01,0.89,1356.75,473.68,0.31,1388.04,472.45,0.98,1382.26,474.97,0.94,1348.05,336.22,0.98,1401.9,339.44,0.95,1343.53,191.36,0.92,1510.42,248.31,0.87
1311.46,745.47,0.98,1320.19,758.25,0.99,1310.32,757.74,0.13,1363.48,761.15,0.99,1343.75,760.94,0.11,1390.89,687.53,0.97,1364.94,689.74,0.77,1397.55,563.5,0.95,1366.98,565.68,0.32,1387.13,462.84,0.9,1344.74,473.77,0.3,1374.19,474.42,0.98,1358.41,475.73,0.94,1342.41,335.11,0.98,1362.27,337.29,0.94,1344.93,191.47,0.92,1473.34,248.95,0.87
1295.77,745.56,0.91,1303.55,757.88,0.96,1294.58,757.48,0.07,1345.98,763.2,0.98,1327.95,761.73,0.1,1375.0,688.45,0.95,1347.78,690.48,0.74,1374.55,565.25,0.93,1344.31,570.02,0.3,1358.38,471.17,0.87,1323.6,479.08,0.26,1368.34,481.17,0.97,1346.38,483.27,0.94,1346.03,337.8,0.98,1326.11,347.69,0.94,1342.3,194.72,0.93,1425.21,247.58,0.88
1279.16,746.46,0.95,1286.39,759.35,0.97,1277.31,758.61,0.09,1330.05,766.27,0.98,1309.9,763.71,0.08,1357.39,690.27,0.94,1333.19,693.4,0.68,1351.06,568.78,0.94,1325.11,573.02,0.27,1323.87,482.17,0.89,1296.33,489.07,0.26,1352.52,483.58,0.98,1326.06,484.66,0.94,1338.76,333.0,0.98,1299.48,344.0,0.95,1340.97,193.69,0.93,1384.63,244.02,0.89
1264.43,746.61,0.95,1270.07,760.38,0.98,1262.39,758.79,0.05,1312.48,769.11,0.98,1297.99,767.13,0.07,1340.26,696.75,0.95,1326.2,700.01,0.62,1333.69,583.49,0.94,1316.59,578.17,0.19,1297.83,487.52,0.88,1281.53,484.49,0.19,1340.27,483.14,0.97,1320.4,485.66,0.91,1337.95,330.79,0.96,1276.45,343.09,0.9,1344.57,192.82,0.86,1341.99,224.63,0.77
1248.12,748.55,0.91,1254.43,761.71,0.95,1246.45,760.32,0.04,1296.98,769.1,0.97,1282.59,766.56,0.07,1326.01,696.71,0.94,1308.97,700.04,0.67,1309.99,583.57,0.94,1298.36,579.5,0.25,1264.1,495.99,0.89,1262.14,488.02,0.24,1326.67,483.77,0.97,1300.67,486.95,0.93,1328.22,334.75,0.97,1246.01,352.7,0.93,1342.42,193.74,0.91,1291.64,222.01,0.85
1231.15,749.49,0.92,1237.8,762.15,0.94,1229.43,760.79,0.05,1280.27,768.34,0.97,1263.56,765.48,0.07,1308.3,694.91,0.94,1287.73,697.73,0.68,1288.05,586.58,0.95,1276.24,580.28,0.3,1232.86,503.15,0.91,1233.45,500.03,0.3,1310.47,485.86,0.98,1275.54,489.13,0.94,1319.27,336.42,0.98,1234.73,353.87,0.95,1341.99,195.61,0.92,1237.68,214.71,0.87
1217.46,741.83,0.94,1223.57,755.45,0.96,1214.56,753.6,0.07,1264.41,765.89,0.98,1250.49,762.71,0.08,1291.08,690.31,0.95,1274.13,694.88,0.74,1261.63,575.96,0.96,1260.34,572.4,0.35,1203.87,500.82,0.93,1209.39,496.96,0.36,1298.73,483.14,0.98,1264.74,487.46,0.95,1310.87,335.23,0.98,1204.95,358.94,0.95,1340.8,192.1,0.92,1191.29,209.29,0.86
1204.44,742.27,0.92,1210.23,755.53,0.94,1201.44,753.67,0.06,1247.81,764.99,0.97,1238.32,763.22,0.08,1271.57,688.13,0.96,1264.4,695.92,0.72,1235.24,570.8,0.96,1249.21,574.23,0.31,1176.23,500.04,0.92,1187.74,497.17,0.3,1282.37,479.42,0.98,1255.67,484.1,0.94,1303.67,332.71,0.98,1190.66,353.42,0.94,1340.91,191.99,0.91,1153.93,210.53,0.84
1186.93,738.49,0.95,1193.33,752.79,0.96,1183.11,750.01,0.1,1229.48,760.29,0.99,1217.56,756.1,0.09,1250.89,683.37,0.96,1250.48,689.23,0.75,1216.6,568.87,0.96,1237.66,569.11,0.36,1153.57,500.64,0.93,1170.26,496.86,0.37,1261.48,478.09,0.98,1237.23,478.64,0.94,1292.62,332.16,0.98,1171.05,342.72,0.95,1339.14,192.81,0.91,1114.42,205.96,0.86
1163.78,735.4,0.89,1170.25,748.76,0.91,1161.8,747.24,0.03,1208.5,755.75,0.98,1204.07,756.13,0.07,1233.24,678.88,0.96,1231.68,686.99,0.73,1192.16,562.49,0.96,1213.72,564.58,0.35,1131.43,495.79,0.93,1150.99,496.85,0.35,1244.97,474.89,0.98,1219.99,476.27,0.95,1278.97,327.84,0.98,1154.56,341.09,0.95,1335.82,194.07,0.92,1085.53,212.18,0.87
1149.81,730.76,0.9,1154.83,744.32,0.92,1147.16,742.47,0.03,1190.41,753.93,0.98,1187.73,753.6,0.08,1214.13,678.51,0.96,1218.48,687.86,0.74,1174.74,561.83,0.96,1209.61,567.3,0.34,1112.64,494.52,0.93,1144.56,496.78,0.33,1224.2,473.62,0.98,1204.59,474.74,0.95,1265.88,326.85,0.98,1131.91,333.32,0.94,1332.72,196.11,0.9,1070.74,197.02,0.83
1121.41,730.97,0.9,1126.75,744.83,0.93,1120.49,743.01,0.02,1167.0,752.65,0.98,1169.14,750.68,0.07,1191.6,673.93,0.96,1197.02,683.36,0.72,1151.52,554.74,0.96,1185.01,561.58,0.31,1092.46,490.46,0.92,1116.19,490.87,0.29,1197.8,467.56,0.98,1173.78,467.69,0.94,1251.43,325.03,0.98,1110.51,327.76,0.94,1330.26,197.72,0.89,1061.24,194.76,0.81
1101.37,728.81,0.93,1107.14,742.82,0.96,1099.57,741.06,0.04,1146.75,752.21,0.98,1143.01,749.17,0.08,1176.61,675.86,0.97,1166.3,682.34,0.76,1134.54,562.34,0.96,1148.64,562.37,0.37,1082.28,489.02,0.92,1091.48,486.9,0.34,1173.76,471.4,0.98,1141.58,471.69,0.95,1229.19,329.89,0.98,1097.8,333.82,0.95,1317.65,206.31,0.92,1053.64,196.86,0.86
1078.69,727.33,0.96,1083.72,742.13,0.97,1076.08,740.26,0.04,1123.78,754.02,0.99,1119.99,751.91,0.09,1154.37,677.16,0.97,1150.56,687.89,0.78,1116.67,563.95,0.96,1136.65,566.31,0.39,1068.81,484.17,0.94,1079.86,485.63,0.39,1148.85,470.63,0.98,1122.05,470.62,0.95,1195.36,327.9,0.98,1081.81,333.5,0.95,1299.92,212.07,0.92,1051.75,197.96,0.87
1058.93,732.14,0.91,1063.16,745.98,0.93,1055.97,744.56,0.03,1100.65,760.01,0.98,1097.51,757.39,0.08,1131.01,686.98,0.96,1128.36,694.64,0.75,1109.0,577.95,0.96,1123.39,576.86,0.36,1064.52,490.64,0.93,1074.63,492.04,0.35,1123.99,483.32,0.98,1104.23,484.55,0.96,1150.55,334.75,0.98,1070.69,347.32,0.96,1268.45,229.2,0.93,1051.02,199.98,0.89
